student_id,course,status,term,grade_received
S03465,English I,completed,fall_previous,D
S03465,Biology,completed,spring_previous,B
S03467,Algebra I,completed,spring_previous,B
S03467,English I,failed_or_missing,spring_previous,F
S03467,Biology,completed,spring_previous,C
S03467,Geometry,completed,fall_previous,D
S03467,English II,completed,summer_previous,D
S03467,World History,completed,spring_previous,B
S03467,Algebra II,completed,summer_previous,C
S03467,English III,completed,fall_previous,B
S03467,Chemistry,completed,fall_previous,A
S03467,U.S. History,completed,spring_previous,D
S03468,Algebra I,failed_or_missing,fall_previous,F
S03468,English I,completed,summer_previous,C
S03468,Biology,failed_or_missing,spring_previous,F
S03468,Geometry,completed,spring_previous,B
S03468,English II,completed,summer_previous,C
S03468,World History,completed,spring_previous,B
S03470,Algebra I,completed,spring_previous,C
S03470,English I,completed,summer_previous,B
S03470,Biology,completed,fall_previous,A
S03470,Geometry,completed,summer_previous,B
S03470,English II,failed_or_missing,fall_previous,F
S03470,World History,failed_or_missing,fall_previous,F
S03471,Algebra I,completed,summer_previous,B
S03471,English I,completed,summer_previous,D
S03471,Biology,completed,summer_previous,D
S03471,Geometry,completed,summer_previous,B
S03471,English II,completed,summer_previous,B
S03471,World History,completed,spring_previous,A
S03471,Algebra II,completed,spring_previous,B
S03471,English III,completed,spring_previous,C
S03471,Chemistry,completed,summer_previous,C
S03471,U.S. History,completed,fall_previous,C
S03474,Algebra I,completed,spring_previous,B
S03474,English I,completed,spring_previous,B
S03474,Biology,completed,spring_previous,B
S03474,Geometry,completed,fall_previous,B
S03474,English II,completed,fall_previous,C
S03474,World History,completed,summer_previous,D
S03474,Algebra II,completed,fall_previous,B
S03474,English III,completed,summer_previous,A
S03474,Chemistry,completed,spring_previous,B
S03474,U.S. History,completed,fall_previous,B
S03476,Algebra I,completed,summer_previous,B
S03476,English I,completed,summer_previous,A
S03476,Biology,completed,fall_previous,D
S03476,Geometry,completed,summer_previous,B
S03476,English II,completed,fall_previous,C
S03476,World History,completed,spring_previous,D
S03476,Algebra II,completed,spring_previous,D
S03476,English III,completed,summer_previous,C
S03476,Chemistry,completed,summer_previous,A
S03476,U.S. History,completed,fall_previous,C
S03477,Algebra I,completed,fall_previous,B
S03477,English I,completed,fall_previous,A
S03477,Biology,completed,fall_previous,D
S03477,Geometry,completed,spring_previous,B
S03477,English II,completed,summer_previous,B
S03477,World History,completed,summer_previous,A
S03478,Algebra I,completed,fall_previous,A
S03478,English I,completed,spring_previous,B
S03478,Biology,failed_or_missing,spring_previous,F
S03478,Geometry,completed,summer_previous,B
S03478,English II,completed,fall_previous,B
S03478,World History,failed_or_missing,spring_previous,F
S03478,Algebra II,completed,summer_previous,C
S03478,English III,completed,fall_previous,B
S03478,Chemistry,completed,spring_previous,A
S03478,U.S. History,completed,spring_previous,B
S03480,Algebra I,completed,fall_previous,D
S03480,English I,completed,summer_previous,B
S03480,Biology,failed_or_missing,fall_previous,F
S03480,Geometry,completed,summer_previous,B
S03480,English II,completed,summer_previous,D
S03480,World History,completed,spring_previous,D
S03482,Algebra I,completed,spring_previous,C
S03482,English I,completed,spring_previous,C
S03482,Biology,completed,spring_previous,C
S03482,Geometry,completed,summer_previous,B
S03482,English II,completed,spring_previous,B
S03482,World History,completed,fall_previous,A
S03482,Algebra II,failed_or_missing,fall_previous,F
S03482,English III,completed,spring_previous,A
S03482,Chemistry,completed,summer_previous,B
S03482,U.S. History,completed,summer_previous,C
S03483,Algebra I,completed,summer_previous,D
S03483,English I,completed,spring_previous,C
S03483,Biology,completed,fall_previous,B
S03483,Geometry,completed,fall_previous,A
S03483,English II,completed,summer_previous,C
S03483,World History,completed,fall_previous,D
S03484,Algebra I,failed_or_missing,spring_previous,F
S03484,English I,completed,summer_previous,C
S03484,Biology,completed,fall_previous,B
S03484,Geometry,completed,summer_previous,D
S03484,English II,completed,summer_previous,A
S03484,World History,failed_or_missing,fall_previous,F
S03485,Algebra I,failed_or_missing,fall_previous,F
S03485,English I,completed,fall_previous,C
S03485,Biology,completed,fall_previous,B
S03485,Geometry,completed,summer_previous,B
S03485,English II,completed,fall_previous,B
S03485,World History,completed,spring_previous,C
S03487,Algebra I,completed,fall_previous,C
S03487,English I,failed_or_missing,fall_previous,F
S03487,Biology,failed_or_missing,spring_previous,F
S03487,Geometry,completed,spring_previous,C
S03487,English II,completed,spring_previous,B
S03487,World History,completed,spring_previous,C
S03487,Algebra II,completed,fall_previous,D
S03487,English III,completed,spring_previous,B
S03487,Chemistry,completed,fall_previous,B
S03487,U.S. History,completed,fall_previous,B
S03489,Algebra I,completed,spring_previous,A
S03489,English I,completed,spring_previous,B
S03489,Biology,completed,summer_previous,A
S03491,Algebra I,completed,fall_previous,B
S03491,English I,failed_or_missing,fall_previous,F
S03491,Biology,completed,fall_previous,C
S03491,Geometry,completed,spring_previous,C
S03491,English II,completed,spring_previous,A
S03491,World History,completed,spring_previous,B
S03492,Algebra I,completed,summer_previous,C
S03492,English I,completed,summer_previous,B
S03492,Biology,completed,summer_previous,C
S03492,Geometry,completed,spring_previous,D
S03492,English II,completed,spring_previous,B
S03492,World History,failed_or_missing,fall_previous,F
S03493,Algebra I,completed,fall_previous,B
S03493,English I,completed,summer_previous,C
S03493,Biology,completed,fall_previous,A
S03493,Geometry,completed,fall_previous,B
S03493,English II,completed,fall_previous,A
S03493,World History,completed,spring_previous,D
S03493,Algebra II,completed,fall_previous,B
S03493,English III,completed,summer_previous,C
S03493,Chemistry,completed,fall_previous,C
S03493,U.S. History,completed,spring_previous,C
S03494,Algebra I,completed,summer_previous,A
S03494,English I,failed_or_missing,spring_previous,F
S03494,Biology,completed,fall_previous,A
S03494,Geometry,completed,spring_previous,C
S03494,English II,completed,spring_previous,C
S03494,World History,completed,summer_previous,C
S03495,Algebra I,failed_or_missing,fall_previous,F
S03495,English I,completed,fall_previous,B
S03495,Biology,completed,fall_previous,A
S03495,Geometry,completed,summer_previous,D
S03495,English II,completed,summer_previous,C
S03495,World History,completed,summer_previous,B
S03496,Algebra I,failed_or_missing,spring_previous,F
S03496,English I,completed,spring_previous,C
S03496,Biology,completed,spring_previous,D
S03497,Algebra I,completed,summer_previous,D
S03497,English I,completed,fall_previous,C
S03497,Biology,completed,fall_previous,C
S03497,Geometry,completed,summer_previous,B
S03497,English II,completed,summer_previous,B
S03497,World History,completed,summer_previous,A
S03499,Algebra I,failed_or_missing,spring_previous,F
S03499,English I,failed_or_missing,spring_previous,F
S03499,Biology,failed_or_missing,fall_previous,F
S03500,Algebra I,completed,spring_previous,C
S03500,English I,completed,spring_previous,D
S03500,Biology,completed,summer_previous,A
S03500,Geometry,completed,summer_previous,B
S03500,English II,completed,summer_previous,A
S03500,World History,completed,spring_previous,D
S03502,Algebra I,completed,spring_previous,C
S03502,English I,completed,spring_previous,C
S03502,Biology,completed,fall_previous,C
S03502,Geometry,completed,fall_previous,C
S03502,English II,completed,fall_previous,B
S03502,World History,completed,summer_previous,A
S03502,Algebra II,completed,fall_previous,C
S03502,English III,completed,fall_previous,D
S03502,Chemistry,completed,spring_previous,C
S03502,U.S. History,completed,summer_previous,C
S03503,Algebra I,completed,summer_previous,B
S03503,English I,completed,summer_previous,B
S03503,Biology,completed,fall_previous,A
S03503,Geometry,completed,fall_previous,B
S03503,English II,completed,summer_previous,A
S03503,World History,completed,fall_previous,B
S03505,Algebra I,failed_or_missing,spring_previous,F
S03505,English I,completed,fall_previous,B
S03505,Biology,completed,spring_previous,B
S03506,Algebra I,failed_or_missing,spring_previous,F
S03506,English I,completed,fall_previous,B
S03506,Biology,completed,fall_previous,D
S03506,Geometry,failed_or_missing,fall_previous,F
S03506,English II,completed,summer_previous,C
S03506,World History,completed,spring_previous,C
S03508,Algebra I,completed,spring_previous,C
S03508,English I,completed,summer_previous,D
S03508,Biology,failed_or_missing,fall_previous,F
S03508,Geometry,completed,fall_previous,B
S03508,English II,completed,spring_previous,A
S03508,World History,completed,fall_previous,D
S03509,Algebra I,completed,fall_previous,C
S03509,English I,completed,fall_previous,A
S03509,Biology,completed,fall_previous,B
S03509,Geometry,failed_or_missing,spring_previous,F
S03509,English II,completed,summer_previous,C
S03509,World History,completed,spring_previous,A
S03509,Algebra II,completed,fall_previous,C
S03509,English III,completed,fall_previous,D
S03509,Chemistry,completed,spring_previous,D
S03509,U.S. History,completed,summer_previous,C
S03510,Algebra I,failed_or_missing,spring_previous,F
S03510,English I,completed,spring_previous,D
S03510,Biology,completed,summer_previous,A
S03513,Algebra I,completed,spring_previous,B
S03513,English I,completed,summer_previous,C
S03513,Biology,completed,spring_previous,C
S03513,Geometry,completed,spring_previous,B
S03513,English II,completed,fall_previous,C
S03513,World History,completed,spring_previous,D
S03513,Algebra II,completed,fall_previous,A
S03513,English III,completed,summer_previous,B
S03513,Chemistry,completed,spring_previous,C
S03513,U.S. History,completed,spring_previous,A
S03514,Algebra I,completed,summer_previous,C
S03514,English I,failed_or_missing,fall_previous,F
S03514,Biology,completed,fall_previous,A
S03514,Geometry,completed,fall_previous,C
S03514,English II,completed,spring_previous,D
S03514,World History,completed,spring_previous,B
S03514,Algebra II,completed,fall_previous,C
S03514,English III,completed,summer_previous,C
S03514,Chemistry,completed,fall_previous,B
S03514,U.S. History,completed,fall_previous,C
S03517,Algebra I,completed,summer_previous,C
S03517,English I,completed,spring_previous,B
S03517,Biology,completed,fall_previous,D
S03517,Geometry,completed,fall_previous,B
S03517,English II,completed,summer_previous,D
S03517,World History,completed,fall_previous,C
S03517,Algebra II,failed_or_missing,fall_previous,F
S03517,English III,completed,summer_previous,D
S03517,Chemistry,completed,summer_previous,A
S03517,U.S. History,completed,summer_previous,A
S03519,Algebra I,completed,spring_previous,B
S03519,English I,completed,summer_previous,C
S03519,Biology,completed,summer_previous,D
S03519,Geometry,completed,spring_previous,B
S03519,English II,completed,summer_previous,C
S03519,World History,completed,spring_previous,B
S03519,Algebra II,completed,spring_previous,C
S03519,English III,completed,summer_previous,B
S03519,Chemistry,completed,spring_previous,B
S03519,U.S. History,completed,summer_previous,B
S03520,Algebra I,completed,summer_previous,B
S03520,English I,failed_or_missing,spring_previous,F
S03520,Biology,completed,fall_previous,D
S03520,Geometry,completed,fall_previous,A
S03520,English II,completed,spring_previous,B
S03520,World History,failed_or_missing,spring_previous,F
S03520,Algebra II,failed_or_missing,fall_previous,F
S03520,English III,completed,summer_previous,C
S03520,Chemistry,completed,fall_previous,A
