student_id,course,violation_type,required_prerequisite,may_take_concurrently,summer_only,notes
S02906,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02907,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02907,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02907,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02908,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02909,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02909,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02910,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02911,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02911,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02912,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02913,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02914,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02915,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02916,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02917,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02917,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02918,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02921,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02921,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02921,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02923,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02923,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02923,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02924,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02925,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02925,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02925,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02926,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02927,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02927,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02928,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02929,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S02929,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02929,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02930,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02931,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02931,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02931,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02931,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02931,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02931,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S02932,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02932,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02933,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02934,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02934,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02934,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S02936,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02936,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S02937,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02937,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02937,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02938,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02939,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02940,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02940,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02941,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02941,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02942,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02943,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02944,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02944,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02945,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02945,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02947,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02948,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02948,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02948,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02950,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S02950,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02950,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02951,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02952,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02953,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S02953,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02955,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02955,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02956,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02956,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02956,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S02957,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02958,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02958,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S02959,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02959,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02959,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02959,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02960,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02960,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02961,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S02961,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S02962,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02962,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02962,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02963,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02963,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02963,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S02963,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02964,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02964,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02964,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S02965,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02965,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02965,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02966,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02966,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02967,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02967,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02967,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02967,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02968,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02969,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02969,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02969,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02970,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02970,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S02971,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02971,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02973,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S02973,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02973,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02974,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02975,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02975,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S02976,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S02976,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02977,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S02977,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S02977,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02978,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02979,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02980,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02982,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02982,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S02982,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02985,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02985,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S02985,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S02986,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S02986,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S02986,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
